,Mfg_Year,KM,CC,Doors,Gears,Quarterly_Tax,Weight,Guarantee_Period,Airco,Automatic_airco,CD_Player,Central_Lock,Radio,Metallic_Rim,Radio_cassette,Diesel,Petrol,Black,Blue,Green,Grey,Red,Silver,Violet,White,Yellow
953,1998,62581,1600,5,5,85,1075,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
954,1998,61906,1300,5,5,85,1065,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
955,1998,61648,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
956,1998,61626,1300,5,5,69,1035,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
957,1998,61165,1600,3,5,85,1080,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
958,1998,61000,1600,4,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
959,1998,60833,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
960,1998,60600,1300,3,5,85,1060,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
961,1998,60142,1600,3,5,69,1050,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
962,1998,60000,1600,3,5,69,1050,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
963,1998,60000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
964,1998,59815,1587,3,5,85,1055,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
965,1998,59240,1600,3,5,69,1050,3,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
966,1998,59164,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
967,1998,59017,1600,3,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
968,1998,58952,1600,3,5,69,1050,3,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
969,1998,58267,1600,5,5,85,1070,6,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
970,1998,58000,1600,3,5,85,1055,6,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
971,1998,57829,1600,3,5,19,1050,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
972,1998,57787,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
973,1998,57628,1600,5,5,85,1075,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
974,1998,57263,1600,3,5,69,1050,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
975,1998,57144,1600,5,5,85,1070,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
976,1998,57000,1300,4,5,69,1000,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
977,1998,56566,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
978,1998,56307,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
979,1998,56214,1300,3,5,69,1015,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
980,1998,56132,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
981,1998,54439,1300,3,5,69,1015,3,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
982,1998,53809,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
983,1998,53133,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
984,1998,52900,1600,4,5,19,1075,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
985,1998,52700,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
986,1998,52320,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
987,1998,52000,1600,5,5,19,1075,6,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
988,1998,52000,1600,4,5,85,1065,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
989,1998,49640,1600,4,5,69,1035,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
990,1998,49580,1600,4,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
991,1998,49170,1300,3,5,69,1045,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
992,1998,48838,1600,3,5,85,1055,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
993,1998,48576,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
994,1998,48400,1600,5,5,85,1075,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
995,1998,47633,1600,5,5,85,1075,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
996,1998,47400,1300,5,5,69,1040,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
997,1998,47360,1300,3,5,69,1010,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
998,1998,44850,1600,3,5,69,1050,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
999,1998,44444,1600,3,5,69,1050,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1000,1998,43720,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1001,1998,43532,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1002,1998,42317,1600,5,5,85,1100,3,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1003,1998,42186,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1004,1998,42000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1005,1998,39800,1600,3,5,85,1080,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1006,1998,39168,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1007,1998,38945,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1008,1998,36537,1600,4,5,85,1075,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1009,1998,36000,1300,3,5,69,1045,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1010,1998,36000,1600,3,5,69,1050,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1011,1998,35821,1300,3,5,19,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1012,1998,34717,1300,3,5,69,1015,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1013,1998,34000,1300,4,5,69,1000,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1014,1998,29000,1300,3,5,69,1045,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1015,1998,20544,1300,3,5,69,1025,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1016,1998,17016,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1017,1998,16916,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1018,1998,1,1600,5,5,19,1114,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
